#         ms          mr          mg          mh           d        psat        dn4k         sfr      hdelta        rexp     nsersic         con       sigv1          ka
#
   1.367e+11      -21.02      -20.02   7.721e+12           0      0.4224       1.925      -12.19      -1.292           0        4.88       3.321           0           0
   2.032e+11      -21.47       -20.5   4.236e+13           0           0        1.98      -11.96      -2.786           0       2.828       2.331           0           0
   1.418e+11      -20.78       -19.9   3.424e+12           0      0.1294       1.778      -11.49      0.2114       10.82       1.481       2.262       166.4           0
   6.587e+10      -20.18      -19.28   1.058e+12           0           0       1.744      -11.63     -0.7707       5.007       3.651        2.99       136.4           0
   5.177e+09      -18.18      -17.61   1.734e+11           0           0       1.349      -10.98       1.554       10.23       0.938        2.51       43.46           0
   6.147e+09      -19.08      -18.68   1.865e+11           0           0       1.158      -9.614       2.672       7.204       2.733       2.089       32.18           0
    1.11e+10      -19.23      -18.75   2.477e+11           0           0       1.276      -10.19        1.73       7.339      0.8945       1.859          47           0
   5.716e+09      -18.66      -18.21   1.804e+11           0           0       1.393      -10.05       5.087       7.702       1.266       2.133          16           0
   1.197e+10      -18.91      -18.13   2.569e+11           0      0.4062       1.524      -10.62      0.1119        1.81       5.972       2.779       85.49           0
   1.359e+10      -19.47       -18.9    4.06e+11           0           0       1.401      -9.958         2.2       3.475        1.47       2.149       52.97           0
   8.097e+09      -18.78      -18.16   2.122e+11           0      0.2608       1.331      -10.43       2.974       7.686      0.8394       2.221       13.13           0
    7.56e+10      -20.29      -19.33   1.276e+12           0           0       1.724      -11.59     -0.6345       6.501       3.153       2.675         131           0
   1.771e+10      -19.22      -18.51   3.194e+11           0           0       1.457      -10.39       2.387       8.176      0.6112       2.247       70.96           0
   1.645e+10      -18.93      -18.03   3.057e+11           0           0       1.535      -11.15       2.267       2.986        3.44       3.068       81.65           0
   5.386e+10      -20.15      -19.24   1.158e+12           0           0       1.878      -11.98     -0.9231       4.465       5.926       3.046       155.1           0
   6.605e+10      -19.96      -18.94   1.061e+12           0           0       1.911      -11.61      -1.582       4.693       3.019       3.217       139.6           0
   7.084e+10      -20.48      -19.81    1.17e+12           0           0       1.567      -10.63      0.1663       12.26       1.139       1.828       88.02           0
    8.31e+10      -19.76      -18.85   1.448e+12           0           0       1.631      -10.78       0.322         4.3       3.259        3.01         145           0
   1.769e+10      -19.05      -18.14   3.191e+11           0           0        1.83      -11.63      -2.152       2.305       4.174       3.093       89.73           0
   1.301e+11      -21.01      -20.11   2.933e+12           0           0       1.985      -11.76      -2.158       7.715       2.118       2.595       175.4           0
   4.831e+10      -19.94      -18.99   7.439e+11           0           0       1.771      -11.62      -2.309       3.711        4.02       3.068       125.4           0
    1.92e+10      -18.91      -18.05   3.367e+11           0           0       1.451      -10.39      0.8695       2.589       2.972       3.092       97.12           0
   1.365e+10      -18.72      -18.05   2.757e+11           0   0.0001109       1.241      -10.09       2.858       4.098       2.017       2.858       77.85           0
   2.039e+10       -19.4      -18.54   3.499e+11           0           0       1.362      -10.89        1.75       10.25       0.825       2.333       56.53           0
   2.773e+10      -19.56       -18.7   4.374e+11           0           0       1.364      -10.46        1.62        7.48       1.152       2.107       93.41           0
   8.706e+09       -17.9      -17.23   2.195e+11           0           0       1.321      -10.22      0.8411       3.121           6       3.276       68.44           0
   3.393e+10      -20.41      -19.89    5.18e+11           0           0       1.458       -10.3       2.192           0       1.217       2.272           0           0
   3.348e+10      -19.66      -18.72   5.129e+11           0           0       1.753      -11.69     -0.2488       2.888       2.557       3.017       126.4           0
   3.012e+10      -19.97      -19.35   4.681e+11           0           0       1.495      -10.34      0.8228       9.487      0.7669       2.165       81.24           0
   5.896e+09       -19.3      -18.78    1.83e+11           0           0       1.235      -9.811        3.18       7.302       1.008       2.248       25.34           0
   1.464e+10       -19.8      -19.34   2.863e+11           0           0       1.288      -9.704       4.556       5.899      0.8431       2.177       58.07           0
   1.255e+10      -18.55      -17.66   2.634e+11           0           0       2.001      -11.79      -2.001       2.113       5.995       2.844         102           0
   5.024e+10      -20.66      -20.09   7.764e+11           0      0.3988        1.32      -10.17       3.035       8.259       1.582       2.129       71.42           0
   9.561e+09      -18.43      -17.61   2.305e+11           0           0       1.429      -10.48        1.34       1.862       3.462       3.057       76.85           0
   6.049e+09      -18.52      -17.78   1.851e+11           0           0       1.599      -11.05       2.018       1.315       2.221       2.594       71.85           1
   2.229e+10      -20.06      -19.36   4.616e+11           0           0       1.177      -10.61       2.116       11.62      0.9445       1.785       74.86           0
   3.112e+10      -19.72      -18.93   4.802e+11           0           0       1.304       -9.84       3.614        5.97       1.709        2.54       95.07           0
